post_id,published_date,platform,topic,content_type,text,sentiment_score,sentiment_label,reach,likes,comments,shares,saves,engagement_rate
2323,2026-08-26,Facebook,marketing,text,smart data analytics for marketing #marketing,1,Positive,715,58,16,2,10,12.03
2324,2026-05-24,TikTok,ecommerce,short,customer feedback summary for ecommerce #ecommerce,0,Neutral,2219,195,37,37,19,12.98
2325,2026-02-21,TikTok,marketing,image,weak engagement result for marketing #marketing,-1,Negative,1078,78,25,14,10,11.78
2326,2026-01-17,X,fintech,text,risky payment delay for fintech #fintech,-1,Negative,495,33,4,6,3,9.29
2327,2026-04-19,LinkedIn,data analytics,text,weekly market note for data analytics #dataanalytics,0,Neutral,802,71,11,3,10,11.85
2328,2026-02-02,LinkedIn,fintech,video,customer feedback summary for fintech #fintech,0,Neutral,1657,96,10,49,13,10.14
2329,2026-06-08,LinkedIn,small business,video,product feature overview for small business #smallbusiness,0,Neutral,1464,65,33,35,25,10.79
2330,2026-06-28,Facebook,ecommerce,video,brand awareness post for ecommerce #ecommerce,0,Neutral,886,37,15,10,6,7.67
2331,2026-05-03,Instagram,small business,video,simple dashboard insights for small business #smallbusiness,1,Positive,2262,224,29,15,35,13.4
2332,2026-08-10,Instagram,marketing,video,weekly market note for marketing #marketing,0,Neutral,2037,75,47,44,24,9.33
2333,2026-07-25,Instagram,marketing,carousel,expensive campaign loss for marketing #marketing,-2,Negative,1150,37,26,7,18,7.65
2334,2026-04-15,Facebook,ecommerce,short,slow support problem for ecommerce #ecommerce,-2,Negative,1131,59,6,29,5,8.75
2335,2026-07-30,Facebook,data analytics,image,brand awareness post for data analytics #dataanalytics,0,Neutral,840,35,10,11,10,7.86
2336,2026-07-23,TikTok,marketing,image,product feature overview for marketing #marketing,0,Neutral,1292,95,9,23,10,10.6
2337,2026-02-19,Instagram,mobile money,image,weekly market note for mobile money #mobilemoney,0,Neutral,1399,62,17,23,22,8.86
2338,2026-09-02,Instagram,ecommerce,text,product feature overview for ecommerce #ecommerce,0,Neutral,972,36,8,8,14,6.79
2339,2026-02-14,X,small business,video,clear financial education for small business #smallbusiness,1,Positive,1193,92,17,5,17,10.98
2340,2026-02-27,LinkedIn,ecommerce,short,fast mobile money growth for ecommerce #ecommerce,2,Positive,1514,160,20,34,3,14.33
2341,2026-06-28,LinkedIn,personal finance,carousel,weekly market note for personal finance #personalfinance,0,Neutral,993,26,22,19,17,8.46
2342,2026-07-15,Instagram,data analytics,text,clear financial education for data analytics #dataanalytics,1,Positive,1094,38,20,7,3,6.22
2343,2026-08-12,LinkedIn,ecommerce,carousel,new campaign update for ecommerce #ecommerce,0,Neutral,1269,91,6,30,11,10.87
2344,2026-05-06,X,ecommerce,video,risky payment delay for ecommerce #ecommerce,-1,Negative,833,22,20,11,8,7.32
2345,2026-08-09,X,fintech,carousel,smart data analytics for fintech #fintech,1,Positive,779,59,4,11,12,11.04
2346,2026-06-09,Facebook,fintech,video,weak engagement result for fintech #fintech,-1,Negative,770,41,5,14,6,8.57
2347,2026-06-10,LinkedIn,ecommerce,short,product feature overview for ecommerce #ecommerce,0,Neutral,1142,55,25,30,15,10.95
2348,2026-02-04,X,small business,text,trusted customer service for small business #smallbusiness,1,Positive,649,27,13,5,10,8.47
2349,2026-02-22,Facebook,mobile money,short,weekly market note for mobile money #mobilemoney,0,Neutral,1289,114,31,25,10,13.96
2350,2026-01-26,TikTok,ecommerce,carousel,trusted customer service for ecommerce #ecommerce,1,Positive,2169,116,24,9,21,7.84
2351,2026-04-23,LinkedIn,data analytics,image,brand awareness post for data analytics #dataanalytics,0,Neutral,1087,77,10,15,2,9.57
2352,2026-03-15,X,ecommerce,text,slow support problem for ecommerce #ecommerce,-2,Negative,332,20,6,2,3,9.34
2353,2026-04-05,Facebook,data analytics,carousel,trusted customer service for data analytics #dataanalytics,1,Positive,1158,90,7,17,3,10.1
2354,2026-06-01,LinkedIn,small business,text,weak engagement result for small business #smallbusiness,-1,Negative,674,23,6,9,9,6.97
2355,2026-09-12,TikTok,marketing,image,trusted customer service for marketing #marketing,1,Positive,1744,170,30,27,8,13.47
2356,2026-06-03,X,data analytics,video,weekly market note for data analytics #dataanalytics,0,Neutral,1115,72,7,19,7,9.42
2357,2026-05-31,Instagram,fintech,video,brand awareness post for fintech #fintech,0,Neutral,2118,158,27,23,11,10.34
2358,2026-07-01,TikTok,ecommerce,image,risky payment delay for ecommerce #ecommerce,-1,Negative,1146,55,11,10,5,7.07
2359,2026-04-23,LinkedIn,marketing,text,new campaign update for marketing #marketing,0,Neutral,582,33,2,5,5,7.73
2360,2026-06-17,LinkedIn,marketing,image,customer feedback summary for marketing #marketing,0,Neutral,948,44,22,18,16,10.55
2361,2026-09-01,TikTok,mobile money,carousel,smart data analytics for mobile money #mobilemoney,1,Positive,2364,196,10,47,20,11.55
2362,2026-01-08,Instagram,data analytics,video,expensive campaign loss for data analytics #dataanalytics,-2,Negative,1552,36,26,34,25,7.8
2363,2026-05-12,X,marketing,text,confusing user journey for marketing #marketing,-1,Negative,501,34,8,5,5,10.38
2364,2026-03-19,Facebook,fintech,carousel,clear financial education for fintech #fintech,1,Positive,1310,135,29,13,10,14.27
2365,2026-04-04,LinkedIn,marketing,text,brand awareness post for marketing #marketing,0,Neutral,783,56,12,10,11,11.37
2366,2026-01-18,LinkedIn,mobile money,image,fast mobile money growth for mobile money #mobilemoney,2,Positive,1216,44,22,18,17,8.31
2367,2026-03-15,X,personal finance,text,confusing user journey for personal finance #personalfinance,-1,Negative,324,7,7,2,5,6.48
2368,2026-06-30,X,mobile money,text,customer feedback summary for mobile money #mobilemoney,0,Neutral,762,22,10,5,5,5.51
2369,2026-03-15,Facebook,fintech,carousel,customer feedback summary for fintech #fintech,0,Neutral,844,26,9,8,7,5.92
2370,2026-09-18,Instagram,personal finance,video,brand awareness post for personal finance #personalfinance,0,Neutral,1677,113,38,22,5,10.61
2371,2026-07-05,Instagram,mobile money,video,clear financial education for mobile money #mobilemoney,1,Positive,2285,77,15,26,10,5.6
2372,2026-07-02,X,mobile money,text,clear financial education for mobile money #mobilemoney,1,Positive,337,34,3,4,3,13.06
2373,2026-06-12,X,data analytics,carousel,confusing user journey for data analytics #dataanalytics,-1,Negative,534,29,12,11,4,10.49
2374,2026-07-07,X,personal finance,text,weekly market note for personal finance #personalfinance,0,Neutral,655,33,11,9,8,9.31
2375,2026-01-27,Facebook,small business,video,smart data analytics for small business #smallbusiness,1,Positive,1585,117,14,36,23,11.99
2376,2026-08-21,LinkedIn,marketing,text,trusted customer service for marketing #marketing,1,Positive,677,45,15,3,5,10.04
2377,2026-06-04,LinkedIn,small business,short,brand awareness post for small business #smallbusiness,0,Neutral,928,34,14,20,10,8.41
2378,2026-01-12,TikTok,marketing,text,product feature overview for marketing #marketing,0,Neutral,1085,44,6,10,4,5.9
2379,2026-05-25,Instagram,personal finance,text,simple dashboard insights for personal finance #personalfinance,1,Positive,1244,106,26,14,3,11.98
2380,2026-04-18,Instagram,small business,text,product feature overview for small business #smallbusiness,0,Neutral,926,23,12,12,3,5.4
2381,2026-08-30,Facebook,ecommerce,video,smart data analytics for ecommerce #ecommerce,1,Positive,1418,108,5,38,9,11.28
2382,2026-07-22,TikTok,personal finance,carousel,slow support problem for personal finance #personalfinance,-2,Negative,1476,30,30,14,8,5.56
2383,2026-05-29,X,ecommerce,video,simple dashboard insights for ecommerce #ecommerce,1,Positive,1333,131,12,36,11,14.25
2384,2026-06-19,Instagram,fintech,carousel,clear financial education for fintech #fintech,1,Positive,1860,78,10,34,27,8.01
2385,2026-02-19,TikTok,data analytics,video,brand awareness post for data analytics #dataanalytics,0,Neutral,2245,114,45,14,27,8.91
2386,2026-05-22,X,fintech,carousel,product feature overview for fintech #fintech,0,Neutral,1045,26,23,18,12,7.56
2387,2026-05-03,LinkedIn,personal finance,image,brand awareness post for personal finance #personalfinance,0,Neutral,794,47,14,14,7,10.33
2388,2026-05-22,X,fintech,short,simple dashboard insights for fintech #fintech,1,Positive,1052,66,6,17,16,9.98
2389,2026-07-20,X,data analytics,text,fast mobile money growth for data analytics #dataanalytics,2,Positive,805,61,16,2,2,10.06
2390,2026-06-11,X,fintech,short,brand awareness post for fintech #fintech,0,Neutral,998,48,23,22,10,10.32
2391,2026-04-09,X,fintech,text,trusted customer service for fintech #fintech,1,Positive,721,56,7,1,3,9.29
2392,2026-05-10,X,mobile money,text,smart data analytics for mobile money #mobilemoney,1,Positive,768,38,12,6,2,7.55
2393,2026-04-04,TikTok,mobile money,text,customer feedback summary for mobile money #mobilemoney,0,Neutral,1324,33,16,8,17,5.59
2394,2026-04-21,Facebook,mobile money,carousel,weekly market note for mobile money #mobilemoney,0,Neutral,1006,66,14,14,2,9.54
2395,2026-06-02,TikTok,mobile money,video,fast mobile money growth for mobile money #mobilemoney,2,Positive,2975,117,70,24,36,8.3
2396,2026-03-11,LinkedIn,ecommerce,short,slow support problem for ecommerce #ecommerce,-2,Negative,1106,40,9,25,2,6.87
2397,2026-07-30,Facebook,fintech,text,weak engagement result for fintech #fintech,-1,Negative,344,11,3,3,3,5.81
2398,2026-01-22,Facebook,ecommerce,short,clear financial education for ecommerce #ecommerce,1,Positive,1399,99,5,7,4,8.22
2399,2026-08-16,Instagram,ecommerce,text,trusted customer service for ecommerce #ecommerce,1,Positive,1078,112,18,2,7,12.89
2400,2026-09-10,Facebook,marketing,image,risky payment delay for marketing #marketing,-1,Negative,658,33,13,2,10,8.81
2401,2026-01-24,LinkedIn,fintech,video,smart data analytics for fintech #fintech,1,Positive,1658,174,37,12,20,14.66
2402,2026-01-29,TikTok,ecommerce,video,weak engagement result for ecommerce #ecommerce,-1,Negative,2033,134,20,31,19,10.03
2403,2026-06-03,LinkedIn,ecommerce,text,confusing user journey for ecommerce #ecommerce,-1,Negative,594,21,5,3,2,5.22
2404,2026-03-03,Facebook,mobile money,text,trusted customer service for mobile money #mobilemoney,1,Positive,662,35,7,9,2,8.01
2405,2026-06-26,TikTok,mobile money,carousel,smart data analytics for mobile money #mobilemoney,1,Positive,2168,127,39,33,10,9.64
2406,2026-08-23,Facebook,data analytics,carousel,expensive campaign loss for data analytics #dataanalytics,-2,Negative,1054,45,18,6,7,7.21
2407,2026-06-26,TikTok,fintech,video,trusted customer service for fintech #fintech,1,Positive,2625,195,44,13,36,10.97
2408,2026-05-03,X,mobile money,short,weak engagement result for mobile money #mobilemoney,-1,Negative,1140,44,13,19,15,7.98
2409,2026-07-20,Facebook,ecommerce,text,smart data analytics for ecommerce #ecommerce,1,Positive,813,35,3,5,4,5.78
2410,2026-06-13,TikTok,data analytics,short,weekly market note for data analytics #dataanalytics,0,Neutral,2005,176,35,24,32,13.32
2411,2026-07-20,Facebook,personal finance,carousel,expensive campaign loss for personal finance #personalfinance,-2,Negative,717,46,14,16,4,11.16
2412,2026-05-29,Facebook,fintech,video,risky payment delay for fintech #fintech,-1,Negative,1041,25,4,20,3,5.0
2413,2026-04-30,TikTok,marketing,video,new campaign update for marketing #marketing,0,Neutral,2285,146,50,50,17,11.51
2414,2026-05-01,TikTok,small business,carousel,trusted customer service for small business #smallbusiness,1,Positive,2336,167,51,50,14,12.07
2415,2026-04-25,Instagram,personal finance,image,simple dashboard insights for personal finance #personalfinance,1,Positive,1627,163,18,21,16,13.4
2416,2026-01-06,TikTok,data analytics,video,simple dashboard insights for data analytics #dataanalytics,1,Positive,2711,92,30,73,36,8.52
2417,2026-01-10,Facebook,data analytics,short,smart data analytics for data analytics #dataanalytics,1,Positive,1399,122,12,25,24,13.08
2418,2026-07-29,X,personal finance,image,customer feedback summary for personal finance #personalfinance,0,Neutral,768,29,16,3,10,7.55
2419,2026-01-14,Facebook,marketing,video,customer feedback summary for marketing #marketing,0,Neutral,1205,40,16,32,11,8.22
2420,2026-05-24,Facebook,fintech,short,new campaign update for fintech #fintech,0,Neutral,1171,70,20,7,4,8.63
2421,2026-04-30,Facebook,ecommerce,image,clear financial education for ecommerce #ecommerce,1,Positive,736,72,4,4,1,11.01
2422,2026-06-27,LinkedIn,fintech,carousel,brand awareness post for fintech #fintech,0,Neutral,1324,73,6,19,12,8.31
2423,2026-05-16,Facebook,fintech,video,brand awareness post for fintech #fintech,0,Neutral,778,61,17,17,13,13.88
2424,2026-07-21,TikTok,marketing,carousel,brand awareness post for marketing #marketing,0,Neutral,1976,134,27,15,35,10.68
2425,2026-02-07,Facebook,fintech,text,brand awareness post for fintech #fintech,0,Neutral,539,15,10,7,6,7.05
2426,2026-07-02,LinkedIn,ecommerce,image,expensive campaign loss for ecommerce #ecommerce,-2,Negative,740,48,4,4,5,8.24
2427,2026-01-12,LinkedIn,marketing,video,clear financial education for marketing #marketing,1,Positive,1639,107,30,36,29,12.32
2428,2026-08-23,Facebook,data analytics,video,risky payment delay for data analytics #dataanalytics,-1,Negative,1088,77,14,7,6,9.56
2429,2026-04-25,Facebook,data analytics,carousel,smart data analytics for data analytics #dataanalytics,1,Positive,1039,97,25,12,13,14.15
2430,2026-08-10,X,data analytics,image,trusted customer service for data analytics #dataanalytics,1,Positive,727,67,6,6,3,11.28
2431,2026-04-09,X,data analytics,video,confusing user journey for data analytics #dataanalytics,-1,Negative,769,41,11,20,12,10.92
2432,2026-08-10,TikTok,data analytics,text,trusted customer service for data analytics #dataanalytics,1,Positive,1502,123,31,21,21,13.05
2433,2026-04-01,X,fintech,image,customer feedback summary for fintech #fintech,0,Neutral,918,75,12,16,11,12.42
2434,2026-08-25,Instagram,ecommerce,short,customer feedback summary for ecommerce #ecommerce,0,Neutral,1864,59,14,17,16,5.69
2435,2026-01-10,Facebook,fintech,image,trusted customer service for fintech #fintech,1,Positive,1151,120,6,8,16,13.03
2436,2026-04-02,X,mobile money,video,weak engagement result for mobile money #mobilemoney,-1,Negative,957,27,4,21,13,6.79
2437,2026-06-19,X,personal finance,video,trusted customer service for personal finance #personalfinance,1,Positive,1046,51,20,18,9,9.37
2438,2026-06-29,Instagram,ecommerce,video,clear financial education for ecommerce #ecommerce,1,Positive,2049,190,47,39,5,13.71
2439,2026-06-19,TikTok,data analytics,image,slow support problem for data analytics #dataanalytics,-2,Negative,1350,81,32,17,20,11.11
2440,2026-01-08,X,fintech,video,slow support problem for fintech #fintech,-2,Negative,784,45,3,8,4,7.65
2441,2026-05-20,Facebook,marketing,carousel,expensive campaign loss for marketing #marketing,-2,Negative,1081,30,26,20,14,8.33
2442,2026-03-21,Instagram,data analytics,carousel,customer feedback summary for data analytics #dataanalytics,0,Neutral,1631,83,35,26,19,9.99
2443,2026-05-19,Instagram,data analytics,carousel,new campaign update for data analytics #dataanalytics,0,Neutral,1326,60,8,20,3,6.86
2444,2026-06-05,LinkedIn,mobile money,carousel,brand awareness post for mobile money #mobilemoney,0,Neutral,1069,39,12,12,17,7.48
2445,2026-07-20,LinkedIn,fintech,carousel,new campaign update for fintech #fintech,0,Neutral,1135,86,5,13,9,9.96
2446,2026-04-06,X,small business,carousel,expensive campaign loss for small business #smallbusiness,-2,Negative,615,16,11,13,7,7.64
2447,2026-06-08,Facebook,marketing,short,slow support problem for marketing #marketing,-2,Negative,715,28,11,16,1,7.83
2448,2026-01-15,Instagram,small business,image,simple dashboard insights for small business #smallbusiness,1,Positive,1583,47,39,12,14,7.08
2449,2026-04-17,LinkedIn,ecommerce,carousel,weekly market note for ecommerce #ecommerce,0,Neutral,862,64,10,12,15,11.72
2450,2026-08-18,Instagram,small business,video,trusted customer service for small business #smallbusiness,1,Positive,2436,139,19,18,29,8.42
